Date,Fiscal_Year,Province_No,Province,District,Police_Station,Crime_Category,Victim_Demographic,Cases_Reported,Status,Year
1/1/2019,2018/19,6,Karnali,Dailekh,WCSC Dailekh,Domestic Violence,Woman,6,Decided,2019
1/1/2019,2018/19,6,Karnali,Dolpa,WCSC Dunai,Domestic Violence,Woman,7,Decided,2019
1/1/2019,2018/19,6,Karnali,Humla,Humla PS,Domestic Violence,Woman,3,Decided,2019
1/1/2019,2018/19,6,Karnali,Jumla,WCSC Khalanga Jumla,Domestic Violence,Girl-Child,5,Decided,2019
1/1/2019,2018/19,6,Karnali,Kalikot,Kalikot PS,Domestic Violence,Woman,9,Filed,2019
1/1/2019,2018/19,6,Karnali,Mugu,Mugu PS,Domestic Violence,Woman,4,Decided,2019
1/1/2019,2018/19,6,Karnali,Salyan,Bangad Kupinde PS,Domestic Violence,Woman,9,Decided,2019
1/1/2019,2018/19,6,Karnali,Western Rukum,Musikot PS,Domestic Violence,Woman,7,Under Investigation,2019
1/1/2019,2018/19,6,Karnali,Jajarkot,Jajarkot PS,Domestic Violence,Woman,10,Filed,2019
1/1/2019,2018/19,7,Sudurpashchim,Kailali,Lamki PS,Domestic Violence,Woman,14,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Kanchanpur,WCSC Mahendranagar,Domestic Violence,Woman,14,Filed,2019
1/1/2019,2018/19,7,Sudurpashchim,Dadeldhura,WCSC Dadeldhura,Domestic Violence,Woman,8,Filed,2019
1/1/2019,2018/19,7,Sudurpashchim,Bajhang,Bajhang PS,Domestic Violence,Girl-Child,7,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Bajura,WCSC Martadi,Domestic Violence,Woman,12,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Baitadi,WCSC Baitadi,Domestic Violence,Woman,11,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Darchula,WCSC Darchula,Domestic Violence,Woman,9,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Achham,Mangalsen PS,Domestic Violence,Woman,7,Decided,2019
1/1/2019,2018/19,1,Koshi,Morang,WCSC Biratnagar,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Sunsari,WCSC Inaruwa,Human Trafficking,Boy-Child,1,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Jhapa,Kankai PS,Human Trafficking,Boy-Child,0,Filed,2019
1/1/2019,2018/19,1,Koshi,Dhankuta,Dhankuta Sadar PS,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Taplejung,WCSC Taplejung,Human Trafficking,Boy-Child,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Sankhuwasabha,WCSC Khandbari,Human Trafficking,Girl-Child,0,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Terhathum,WCSC Myanglung,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Okhaldhunga,WCSC Okhaldhunga,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Panchthar,WCSC Phidim,Human Trafficking,Girl-Child,0,Under Investigation,2019
1/1/2019,2018/19,2,Madhesh,Siraha,Lahan PS,Human Trafficking,Boy-Child,0,Decided,2019
1/1/2019,2018/19,2,Madhesh,Saptari,WCSC Rajbiraj,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,2,Madhesh,Dhanusha,Mithila PS,Human Trafficking,Woman,1,Decided,2019
1/1/2019,2018/19,2,Madhesh,Mahottari,WCSC Gaur,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,2,Madhesh,Sarlahi,Sarlahi PS,Human Trafficking,Girl-Child,1,Decided,2019
1/1/2019,2018/19,2,Madhesh,Parsa,WCSC Birgunj,Human Trafficking,Woman,0,Filed,2019
1/1/2019,2018/19,3,Bagmati,Kathmandu,Maharajgunj PS,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Lalitpur,WCSC Patan,Human Trafficking,Girl-Child,2,Decided,2019
1/1/2019,2018/19,3,Bagmati,Sindhulpalchok,WCSC Chautara,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Rasuwa,WCSC Rasuwa,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Nuwakot,Nuwakot Sadar PS,Human Trafficking,Girl-Child,1,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Sindhuli,Kamalamai PS,Human Trafficking,Woman,0,Filed,2019
1/1/2019,2018/19,3,Bagmati,Ramechhap,Manthali PS,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Dolakha,WCSC Dolakha,Human Trafficking,Woman,0,Under Investigation,2019
1/1/2019,2018/19,4,Gandaki,Kaski,Lekhnath PS,Human Trafficking,Woman,1,Filed,2019
1/1/2019,2018/19,4,Gandaki,Syangja,Waling PS,Human Trafficking,Boy-Child,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Tanahu,WCSC Damauli,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Myagdi,Myagdi PS,Human Trafficking,Girl-Child,1,Decided,2019
1/1/2019,2018/19,4,Gandaki,Nawalpur,Nawalpur PS,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Rupandehi,Butwal PS,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Kapilvastu,Kapilvastu Sadar PS,Human Trafficking,Girl-Child,1,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Arghakhanchi,Arghakhanchi PS,Human Trafficking,Girl-Child,1,Decided,2019
1/1/2019,2018/19,5,Lumbini,Palpa,Palpa PS,Human Trafficking,Woman,1,Decided,2019
1/1/2019,2018/19,5,Lumbini,Nawalparasi (E),WCSC Parasi,Human Trafficking,Woman,1,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Gulmi,WCSC Tamghas,Human Trafficking,Girl-Child,1,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Dang,Tulsipur PS,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Banke,Kohalpur PS,Human Trafficking,Woman,1,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Bardiya,Rajapur PS,Human Trafficking,Boy-Child,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Eastern Rukum,WCSC Rukum,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Dailekh,WCSC Dailekh,Human Trafficking,Girl-Child,1,Under Investigation,2019
1/1/2019,2018/19,6,Karnali,Dolpa,WCSC Dunai,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Humla,Humla PS,Human Trafficking,Boy-Child,1,Decided,2019
1/1/2019,2018/19,6,Karnali,Jumla,WCSC Khalanga Jumla,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Salyan,Bangad Kupinde PS,Human Trafficking,Woman,1,Decided,2019
1/1/2019,2018/19,6,Karnali,Western Rukum,WCSC Musikot,Human Trafficking,Girl-Child,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Kailali,Tikapur PS,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Kanchanpur,Bhimdatta PS,Human Trafficking,Woman,1,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Human Trafficking,Woman,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Baitadi,WCSC Baitadi,Human Trafficking,Boy-Child,1,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Darchula,Mahakali PS,Human Trafficking,Woman,0,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Sunsari,Dharan PS,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Jhapa,Kankai PS,Child Marriage,Boy-Child,1,Decided,2019
1/1/2019,2018/19,1,Koshi,Dhankuta,Dhankuta Sadar PS,Child Marriage,Girl-Child,0,Filed,2019
1/1/2019,2018/19,1,Koshi,Taplejung,WCSC Taplejung,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Bhojpur,Bhojpur Sadar PS,Child Marriage,Girl-Child,0,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Khotang,WCSC Diktel,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,2,Madhesh,Mahottari,WCSC Gaur,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,2,Madhesh,Sarlahi,Sarlahi PS,Child Marriage,Girl-Child,0,Filed,2019
1/1/2019,2018/19,3,Bagmati,Lalitpur,WCSC Patan,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Rasuwa,WCSC Rasuwa,Child Marriage,Girl-Child,0,Filed,2019
1/1/2019,2018/19,3,Bagmati,Nuwakot,WCSC Bidur,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Chitwan,Bharatpur PS,Child Marriage,Boy-Child,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Makwanpur,Hetauda PS,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Sindhuli,WCSC Sindhuli,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,3,Bagmati,Dolakha,Bhimeshwor PS,Child Marriage,Girl-Child,1,Decided,2019
1/1/2019,2018/19,4,Gandaki,Tanahu,WCSC Damauli,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Lamjung,Lamjung PS,Child Marriage,Girl-Child,0,Under Investigation,2019
1/1/2019,2018/19,4,Gandaki,Gorkha,Gorkha Sadar PS,Child Marriage,Boy-Child,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Manang,Manang PS,Child Marriage,Girl-Child,1,Decided,2019
1/1/2019,2018/19,4,Gandaki,Nawalpur,WCSC Kawasoti,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Kapilvastu,WCSC Taulihawa,Child Marriage,Boy-Child,1,Decided,2019
1/1/2019,2018/19,5,Lumbini,Palpa,Palpa PS,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Nawalparasi (E),Nawalparasi PS,Child Marriage,Girl-Child,0,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Gulmi,WCSC Tamghas,Child Marriage,Boy-Child,0,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Dang,WCSC Ghorahi,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Bardiya,Bardiya PS,Child Marriage,Boy-Child,0,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Eastern Rukum,WCSC Rukum,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Surkhet,Bheriganga PS,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Dolpa,Dolpa PS,Child Marriage,Girl-Child,0,Under Investigation,2019
1/1/2019,2018/19,6,Karnali,Humla,WCSC Simikot,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Kalikot,Kalikot PS,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Kanchanpur,Krishnapur PS,Child Marriage,Girl-Child,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Child Marriage,Boy-Child,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Bajhang,WCSC Chainpur Bajhang,Child Marriage,Girl-Child,0,Filed,2019
1/1/2019,2018/19,7,Sudurpashchim,Darchula,WCSC Darchula,Child Marriage,Boy-Child,0,Filed,2019
1/1/2019,2018/19,7,Sudurpashchim,Achham,WCSC Sanphebagar,Child Marriage,Girl-Child,1,Decided,2019
1/1/2019,2018/19,1,Koshi,Morang,Urlabari PS,Cybercrime,Woman,5,Filed,2019
1/1/2019,2018/19,1,Koshi,Sunsari,WCSC Inaruwa,Cybercrime,Woman,1,Decided,2019
1/1/2019,2018/19,1,Koshi,Jhapa,Kankai PS,Cybercrime,Woman,2,Decided,2019
1/1/2019,2018/19,1,Koshi,Dhankuta,WCSC Dhankuta,Cybercrime,Boy-Child,7,Filed,2019
1/1/2019,2018/19,1,Koshi,Taplejung,Phungling PS,Cybercrime,Boy-Child,6,Decided,2019
1/1/2019,2018/19,1,Koshi,Sankhuwasabha,WCSC Khandbari,Cybercrime,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Terhathum,Terhathum PS,Cybercrime,Boy-Child,5,Decided,2019
1/1/2019,2018/19,1,Koshi,Ilam,WCSC Ilam,Cybercrime,Boy-Child,3,Decided,2019
1/1/2019,2018/19,1,Koshi,Bhojpur,WCSC Bhojpur,Cybercrime,Boy-Child,3,Decided,2019
1/1/2019,2018/19,1,Koshi,Solukhumbu,Solukhumbu PS,Cybercrime,Boy-Child,2,Filed,2019
1/1/2019,2018/19,1,Koshi,Okhaldhunga,Siddhicharan PS,Cybercrime,Boy-Child,2,Decided,2019
1/1/2019,2018/19,1,Koshi,Khotang,WCSC Diktel,Cybercrime,Boy-Child,2,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Udayapur,Triyuga PS,Cybercrime,Boy-Child,2,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Panchthar,WCSC Phidim,Cybercrime,Boy-Child,1,Filed,2019
1/1/2019,2018/19,2,Madhesh,Siraha,Lahan PS,Cybercrime,Boy-Child,3,Decided,2019
1/1/2019,2018/19,2,Madhesh,Saptari,WCSC Rajbiraj,Cybercrime,Boy-Child,2,Decided,2019
1/1/2019,2018/19,2,Madhesh,Dhanusha,Mithila PS,Cybercrime,Boy-Child,2,Filed,2019
1/1/2019,2018/19,2,Madhesh,Mahottari,WCSC Gaur,Cybercrime,Boy-Child,3,Filed,2019
1/1/2019,2018/19,2,Madhesh,Sarlahi,Sarlahi PS,Cybercrime,Woman,1,Under Investigation,2019
1/1/2019,2018/19,2,Madhesh,Bara,Kalaiya PS,Cybercrime,Woman,1,Decided,2019
1/1/2019,2018/19,2,Madhesh,Parsa,Parsa Sadar PS,Cybercrime,Woman,1,Decided,2019
1/1/2019,2018/19,2,Madhesh,Rautahat,Chandrapur PS,Cybercrime,Woman,2,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Kathmandu,Koteshwor PS,Cybercrime,Boy-Child,68,Filed,2019
1/1/2019,2018/19,3,Bagmati,Lalitpur,WCSC Patan,Cybercrime,Boy-Child,38,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Bhaktapur,WCSC Bhaktapur,Cybercrime,Woman,28,Decided,2019
1/1/2019,2018/19,3,Bagmati,Sindhulpalchok,WCSC Chautara,Cybercrime,Woman,18,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Kavre,WCSC Dhulikhel,Cybercrime,Woman,11,Decided,2019
1/1/2019,2018/19,3,Bagmati,Rasuwa,Dhunche PS,Cybercrime,Girl-Child,18,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Nuwakot,WCSC Bidur,Cybercrime,Boy-Child,19,Decided,2019
1/1/2019,2018/19,3,Bagmati,Chitwan,WCSC Bharatpur,Cybercrime,Woman,31,Decided,2019
1/1/2019,2018/19,3,Bagmati,Makwanpur,Thaha PS,Cybercrime,Woman,11,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Dhading,Dhading PS,Cybercrime,Boy-Child,24,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Sindhuli,Kamalamai PS,Cybercrime,Girl-Child,27,Decided,2019
1/1/2019,2018/19,3,Bagmati,Ramechhap,WCSC Ramechhap,Cybercrime,Woman,18,Decided,2019
1/1/2019,2018/19,3,Bagmati,Dolakha,Bhimeshwor PS,Cybercrime,Woman,22,Decided,2019
1/1/2019,2018/19,4,Gandaki,Kaski,WCSC Baidam Pokhara,Cybercrime,Woman,2,Decided,2019
1/1/2019,2018/19,4,Gandaki,Syangja,WCSC Syangja,Cybercrime,Woman,0,Under Investigation,2019
1/1/2019,2018/19,4,Gandaki,Tanahu,Byas PS,Cybercrime,Boy-Child,1,Under Investigation,2019
1/1/2019,2018/19,4,Gandaki,Lamjung,WCSC Besisahar,Cybercrime,Boy-Child,3,Decided,2019
1/1/2019,2018/19,4,Gandaki,Gorkha,Gorkha Sadar PS,Cybercrime,Boy-Child,1,Filed,2019
1/1/2019,2018/19,4,Gandaki,Manang,WCSC Chame,Cybercrime,Boy-Child,1,Decided,2019
1/1/2019,2018/19,4,Gandaki,Mustang,WCSC Jomsom,Cybercrime,Boy-Child,1,Under Investigation,2019
1/1/2019,2018/19,4,Gandaki,Myagdi,Myagdi PS,Cybercrime,Boy-Child,0,Under Investigation,2019
1/1/2019,2018/19,4,Gandaki,Parbat,Parbat PS,Cybercrime,Woman,1,Decided,2019
1/1/2019,2018/19,4,Gandaki,Nawalpur,Nawalpur PS,Cybercrime,Boy-Child,1,Decided,2019
1/1/2019,2018/19,5,Lumbini,Rupandehi,Butwal PS,Cybercrime,Woman,1,Filed,2019
1/1/2019,2018/19,5,Lumbini,Kapilvastu,WCSC Taulihawa,Cybercrime,Boy-Child,1,Decided,2019
1/1/2019,2018/19,5,Lumbini,Arghakhanchi,WCSC Sandhikharka,Cybercrime,Woman,3,Filed,2019
1/1/2019,2018/19,5,Lumbini,Nawalparasi (E),WCSC Parasi,Cybercrime,Boy-Child,1,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Banke,Nepalgunj PS,Cybercrime,Woman,2,Filed,2019
1/1/2019,2018/19,5,Lumbini,Bardiya,Bardiya PS,Cybercrime,Girl-Child,1,Filed,2019
1/1/2019,2018/19,5,Lumbini,Rolpa,Rolpa Sadar PS,Cybercrime,Boy-Child,1,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Eastern Rukum,WCSC Rukum,Cybercrime,Boy-Child,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Pyuthan,Khalanga PS,Cybercrime,Woman,0,Under Investigation,2019
1/1/2019,2018/19,6,Karnali,Surkhet,Birendranagar PS,Cybercrime,Woman,1,Decided,2019
1/1/2019,2018/19,6,Karnali,Dailekh,Narayan PS,Cybercrime,Boy-Child,2,Decided,2019
1/1/2019,2018/19,6,Karnali,Humla,Humla PS,Cybercrime,Woman,1,Under Investigation,2019
1/1/2019,2018/19,6,Karnali,Jumla,WCSC Khalanga Jumla,Cybercrime,Boy-Child,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Kalikot,WCSC Manma,Cybercrime,Girl-Child,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Salyan,Bangad Kupinde PS,Cybercrime,Boy-Child,1,Filed,2019
1/1/2019,2018/19,6,Karnali,Western Rukum,WCSC Musikot,Cybercrime,Boy-Child,1,Decided,2019
1/1/2019,2018/19,6,Karnali,Jajarkot,Jajarkot PS,Cybercrime,Woman,0,Under Investigation,2019
1/1/2019,2018/19,7,Sudurpashchim,Kailali,WCSC Dhangadhi,Cybercrime,Boy-Child,1,Under Investigation,2019
1/1/2019,2018/19,7,Sudurpashchim,Kanchanpur,WCSC Mahendranagar,Cybercrime,Boy-Child,1,Filed,2019
1/1/2019,2018/19,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Cybercrime,Boy-Child,1,Under Investigation,2019
1/1/2019,2018/19,7,Sudurpashchim,Bajhang,Bajhang PS,Cybercrime,Boy-Child,2,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Bajura,Bajura PS,Cybercrime,Boy-Child,0,Under Investigation,2019
1/1/2019,2018/19,7,Sudurpashchim,Baitadi,Dasharathchand PS,Cybercrime,Woman,1,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Achham,WCSC Sanphebagar,Cybercrime,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Morang,Rangeli Police Post,Sexual Harassment,Woman,1,Filed,2019
1/1/2019,2018/19,1,Koshi,Sunsari,Dharan PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Jhapa,WCSC Birtamod,Sexual Harassment,Woman,0,Filed,2019
1/1/2019,2018/19,1,Koshi,Dhankuta,Dhankuta Sadar PS,Sexual Harassment,Woman,0,Filed,2019
1/1/2019,2018/19,1,Koshi,Taplejung,WCSC Taplejung,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Sankhuwasabha,Chainpur PS,Sexual Harassment,Woman,0,Filed,2019
1/1/2019,2018/19,1,Koshi,Ilam,WCSC Ilam,Sexual Harassment,Woman,3,Filed,2019
1/1/2019,2018/19,1,Koshi,Bhojpur,WCSC Bhojpur,Sexual Harassment,Woman,1,Filed,2019
1/1/2019,2018/19,1,Koshi,Solukhumbu,Solukhumbu PS,Sexual Harassment,Woman,2,Decided,2019
1/1/2019,2018/19,1,Koshi,Okhaldhunga,Siddhicharan PS,Sexual Harassment,Woman,0,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Khotang,WCSC Diktel,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Udayapur,Triyuga PS,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,2,Madhesh,Saptari,Kanchanrup PS,Sexual Harassment,Woman,1,Under Investigation,2019
1/1/2019,2018/19,2,Madhesh,Dhanusha,Janakpur PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,2,Madhesh,Sarlahi,Haripurwa PS,Sexual Harassment,Woman,2,Decided,2019
1/1/2019,2018/19,2,Madhesh,Parsa,WCSC Birgunj,Sexual Harassment,Woman,2,Filed,2019
1/1/2019,2018/19,2,Madhesh,Rautahat,Chandrapur PS,Sexual Harassment,Woman,1,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Kathmandu,Metropolitan Police Range,Sexual Harassment,Woman,2,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Lalitpur,Godawari PS,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,3,Bagmati,Bhaktapur,Suryabinayak PS,Sexual Harassment,Woman,2,Filed,2019
1/1/2019,2018/19,3,Bagmati,Kavre,Banepa PS,Sexual Harassment,Woman,2,Filed,2019
1/1/2019,2018/19,3,Bagmati,Nuwakot,Nuwakot Sadar PS,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,3,Bagmati,Chitwan,Bharatpur PS,Sexual Harassment,Woman,1,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Makwanpur,Hetauda PS,Sexual Harassment,Woman,1,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Dhading,Dhading PS,Sexual Harassment,Woman,0,Under Investigation,2019
1/1/2019,2018/19,3,Bagmati,Dolakha,WCSC Dolakha,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,4,Gandaki,Syangja,WCSC Syangja,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,4,Gandaki,Manang,Manang PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Mustang,Mustang PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Myagdi,WCSC Baglung,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Baglung,Baglung Sadar PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,4,Gandaki,Parbat,Parbat PS,Sexual Harassment,Woman,0,Filed,2019
1/1/2019,2018/19,5,Lumbini,Rupandehi,WCSC Bhairahawa,Sexual Harassment,Woman,2,Decided,2019
1/1/2019,2018/19,5,Lumbini,Arghakhanchi,Arghakhanchi PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Palpa,Palpa PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Nawalparasi (E),WCSC Parasi,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,5,Lumbini,Gulmi,Gulmi Sadar PS,Sexual Harassment,Girl-Child,0,Filed,2019
1/1/2019,2018/19,5,Lumbini,Banke,Kohalpur PS,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,5,Lumbini,Bardiya,Rajapur PS,Sexual Harassment,Woman,1,Under Investigation,2019
1/1/2019,2018/19,5,Lumbini,Rolpa,Rolpa Sadar PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,5,Lumbini,Eastern Rukum,Putha Uttarganga PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Dailekh,Narayan PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Humla,Humla PS,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,6,Karnali,Jumla,WCSC Khalanga Jumla,Sexual Harassment,Woman,3,Filed,2019
1/1/2019,2018/19,6,Karnali,Kalikot,Kalikot PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,6,Karnali,Salyan,WCSC Salyan,Sexual Harassment,Girl-Child,1,Under Investigation,2019
1/1/2019,2018/19,7,Sudurpashchim,Kailali,WCSC Dhangadhi,Sexual Harassment,Woman,1,Under Investigation,2019
1/1/2019,2018/19,7,Sudurpashchim,Kanchanpur,Bhimdatta PS,Sexual Harassment,Woman,1,Filed,2019
1/1/2019,2018/19,7,Sudurpashchim,Dadeldhura,Amargadhi PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Bajura,WCSC Martadi,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Baitadi,WCSC Baitadi,Sexual Harassment,Woman,1,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Darchula,Mahakali PS,Sexual Harassment,Woman,0,Decided,2019
1/1/2019,2018/19,7,Sudurpashchim,Achham,WCSC Sanphebagar,Sexual Harassment,Woman,1,Filed,2019
1/1/2019,2018/19,1,Koshi,Morang,WCSC Biratnagar,Physical Abuse,Woman,1,Decided,2019
1/1/2019,2018/19,1,Koshi,Sunsari,WCSC Inaruwa,Physical Abuse,Woman,0,Decided,2019
1/1/2019,2018/19,1,Koshi,Jhapa,WCSC Birtamod,Physical Abuse,Woman,0,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Dhankuta,WCSC Dhankuta,Physical Abuse,Woman,1,Filed,2019
1/1/2019,2018/19,1,Koshi,Taplejung,WCSC Taplejung,Physical Abuse,Woman,1,Decided,2019
1/1/2019,2018/19,1,Koshi,Sankhuwasabha,Chainpur PS,Physical Abuse,Woman,3,Decided,2019
1/1/2019,2018/19,1,Koshi,Terhathum,WCSC Myanglung,Physical Abuse,Woman,1,Decided,2019
1/1/2019,2018/19,1,Koshi,Solukhumbu,Solukhumbu PS,Physical Abuse,Girl-Child,0,Under Investigation,2019
1/1/2019,2018/19,1,Koshi,Okhaldhunga,Siddhicharan PS,Physical Abuse,Girl-Child,1,Decided,2019
1/1/2019,2018/19,2,Madhesh,Siraha,Lahan PS,Physical Abuse,Woman,3,Decided,2019
1/1/2019,2018/19,2,Madhesh,Saptari,Kanchanrup PS,Physical Abuse,Woman,5,Filed,2019
1/1/2019,2018/19,2,Madhesh,Dhanusha,WCSC Janakpur,Physical Abuse,Woman,5,Under Investigation,2019
1/1/2019,2018/19,2,Madhesh,Mahottari,Jaleshwar PS,Physical Abuse,Woman,2,Decided,2019
